,Unnamed: 0,lat,long,avg_rainfall,Country
4928,4928,14.857394092024661,-0.39034213687258335,1.194630742073059,Burkina Faso
4929,4929,14.589951168863475,-0.36905747471821626,1.194630742073059,Burkina Faso
4930,4930,14.322534597461562,-0.34816568775497,1.2996751070022583,Burkina Faso
4931,4931,14.055143388454681,-0.327664221817893,1.3703337907791138,Burkina Faso
4932,4932,13.787776550103304,-0.30755058269675223,1.445976734161377,Burkina Faso
4933,4933,13.520433088344047,-0.2878223353068625,1.5962951183319092,Burkina Faso
4934,4934,13.253112006838874,-0.26847710288337845,1.681331992149353,Burkina Faso
4935,4935,12.98581230702216,-0.2495125661986563,1.7942039966583252,Burkina Faso
4936,4936,12.718532988145654,-0.23092646280217036,1.9008759260177608,Burkina Faso
4937,4937,12.451273047321406,-0.21271658628245307,2.0869171619415283,Burkina Faso
4938,4938,12.184031479562757,-0.1948807855506815,2.0869171619415283,Burkina Faso
4939,4939,11.916807277823414,-0.1774169641454014,2.2156035900115967,Burkina Faso
4940,4940,11.64959943303466,-0.16032307955803032,2.338069438934326,Burkina Faso
4941,4941,11.382406934140795,-0.14359714257867806,2.4657649993896484,Burkina Faso
4942,4942,11.115228768132873,-0.12723721666185472,2.692307233810425,Togo
4943,4943,10.848063920080682,-0.11124141731186704,2.7501940727233887,Ghana
4944,4944,10.58091137316319,-0.09560791148719557,2.775904893875122,Ghana
4945,4945,10.313770108697344,-0.08033491702389849,2.8957395553588867,Ghana
4946,4946,10.046639106165395,-0.06542070207734471,3.0487911701202397,Ghana
4947,4947,9.779517343240693,-0.05086358458218748,3.1791422367095947,Ghana
4948,4948,9.512403795812107,-0.03666193173016498,3.2898786067962646,Ghana
4949,4949,9.245297438007016,-0.022814159465336787,3.362643957138061,Ghana
4950,4950,8.978197242212977,-0.009318731996698866,3.4398326873779297,Ghana
4951,4951,8.711102179098111,0.0038258386723954117,3.4598271846771236,Ghana
4952,4952,8.444011217630178,0.016620993198065443,3.376647472381592,Ghana
4953,4953,8.17692332509452,0.02906812533334415,3.359720468521118,Ghana
4954,4954,7.909837467110756,0.041168582349458346,3.3967990875244136,Ghana
4955,4955,7.6427526076483785,0.05292366544118728,3.352369546890259,Ghana
4956,4956,7.375667709041245,0.06433463011654733,3.266382932662964,Ghana
4957,4957,7.108581732001013,0.0754026865710288,3.266382932662964,Ghana
4958,4958,6.8414936356295355,0.08612900004650888,3.2471628189086914,Ghana
4959,4959,6.574402377430299,0.0965146911752221,2.9390673637390137,Ghana
4960,4960,6.307306913318876,0.10656083630878252,2.6697874069213867,Ghana
4961,4961,6.04020619763247,0.1162684678325656,2.314722776412964,Ghana
4962,4962,35.08297516616233,-3.086213252177477,0.8591009378433228,Morocco
4963,4963,34.810832911959764,-3.0226742156338915,0.7859640717506409,Morocco
4964,4964,34.53877735566474,-2.9599934118985933,0.7047968506813049,Morocco
4965,4965,34.26680813389243,-2.8981584815448085,0.6076393127441406,Morocco
4966,4966,33.99492486053545,-2.8371573337695675,0.5095275044441223,Morocco
4967,4967,33.723127127530276,-2.77697813967199,0.3790651857852936,Morocco
4968,4968,33.45141450559669,-2.7176093257340344,0.4044324457645416,Morocco
4969,4969,33.17978654495148,-2.6590395674969924,0.41796258091926575,Morocco
4970,4970,32.908242775997074,-2.6012577834269948,0.4498968124389648,Morocco
4971,4971,32.63678270998602,-2.5442531289633545,0.3624558746814728,Morocco
4972,4972,32.365405839662635,-2.488014990743452,0.3662223815917969,Morocco
4973,4973,32.094111639882,-2.432532980998537,0.39013054966926575,Morocco
4974,4974,31.822899568207692,-2.37779693211457,0.32070282101631165,Algeria
4975,4975,31.551769065488696,-2.3237968913528304,0.27999719977378845,Algeria
4976,4976,31.28071955641633,-2.2705231157248917,0.2469674795866013,Algeria
4977,4977,31.00975045006189,-2.2179660670170764,0.22791111469268802,Algeria
4978,4978,30.738861140395947,-2.166116406959455,0.17370593547821045,Algeria
4979,4979,30.46805100678937,-2.1149649925345986,0.15058408677577972,Algeria
4980,4980,30.197319414497475,-2.064502871421839,0.13991180062294006,Algeria
4981,4981,29.92666571512717,-2.0147212775723653,0.15343493223190308,Algeria
4982,4982,29.65608924708835,-1.9656116269112167,0.14938436448574066,Algeria
4983,4983,29.38558933602953,-1.9171655131619858,0.11971686780452727,Algeria
4984,4984,29.115165295258745,-1.8693747037904112,0.09142938256263733,Algeria
4985,4985,28.84481642614977,-1.8222311360630377,0.0963371843099594,Algeria
4986,4986,28.574542018534693,-1.7757269132174205,0.08417732268571854,Algeria
4987,4987,28.304341351082787,-1.7298543007402725,0.08037053048610687,Algeria
4988,4988,28.034213691666604,-1.6846057227502125,0.08600141853094101,Algeria
4989,4989,27.76415829771538,-1.6399737584819514,0.08562830090522766,Algeria
4990,4990,27.494174416556465,-1.5959511388687169,0.07448983192443848,Algeria
4991,4991,27.22426128574489,-1.5525307432197786,0.07644370943307878,Algeria
4992,4992,26.954418133381928,-1.5097055959903878,0.08671692758798599,Algeria
4993,4993,26.68464417842246,-1.4674688636411817,0.084889255464077,Algeria
4994,4994,26.41493863097193,-1.4258138515842789,0.09063643962144853,Algeria
4995,4995,26.14530069257322,-1.3847340012135887,0.08980289101600647,Algeria
4996,4996,25.87572955648349,-1.3442228870166937,0.08660069853067398,Algeria
4997,4997,25.60622440794168,-1.3042742137658845,0.08258726447820662,Algeria
4998,4998,25.336784424426718,-1.2648818137859927,0.0907261073589325,Algeria
4999,4999,25.06740877590696,-1.2260396442968111,0.09613542258739473,Algeria
5000,5000,24.798096625080902,-1.187741784827714,0.1190427839756012,Algeria
5001,5001,24.52884712760973,-1.1499824347025815,0.11102198809385301,Algeria
5002,5002,24.259659432341763,-1.1127559105928122,0.10718804597854614,Algeria
5003,5003,23.99053268152916,-1.0760566441364958,0.11745796352624893,Algeria
5004,5004,23.721466011037155,-1.0398791796218259,0.12133647501468657,Algeria
5005,5005,23.45245855054596,-1.0042181717329086,0.1147470399737358,Algeria
5006,5006,23.183509423745733,-0.969068383356172,0.12380994856357574,Algeria
5007,5007,22.91461774852467,-0.934424683445629,0.1419181525707245,Algeria
5008,5008,22.64578263715063,-0.9002820449453435,0.1419181525707245,Algeria
5009,5009,22.37700319644629,-0.8666355427675074,0.1634942591190338,Mali
5010,5010,22.108278527958202,-0.8334803518244858,0.1961153894662857,Mali
5011,5011,21.83960772811993,-0.8008117451134291,0.15413212776184082,Mali
5012,5012,21.570989888409358,-0.7686250918519019,0.18426533043384552,Mali
5013,5013,21.302424095500463,-0.7369158556631638,0.203172966837883,Mali
5014,5014,21.03390943140965,-0.7056795928097271,0.22356171905994413,Mali
5015,5015,20.76544497363696,-0.6749119504738953,0.25934144854545593,Mali
5016,5016,20.49702979530205,-0.6446086650839639,0.27979087829589844,Mali
5017,5017,20.22866296527545,-0.6147655606848478,0.318320095539093,Mali
5018,5018,19.960343548304934,-0.5853785473520347,0.318320095539093,Mali
5019,5019,19.692070605137385,-0.5564436196475647,0.3612859845161438,Mali
5020,5020,19.42384319263618,-0.5279568551170729,0.4216985702514648,Mali
5021,5021,19.155660363894274,-0.4999144128266413,0.40829613804817205,Mali
5022,5022,18.887521168343085,-0.4723125319386614,0.39848685264587397,Mali
5023,5023,18.619424651857344,-0.4451475303253409,0.4481735229492188,Mali
5024,5024,18.35136985685607,-0.4184158032193381,0.4755410850048065,Mali
5025,5025,18.08335582239969,-0.3921138219000934,0.4534863233566284,Mali
5026,5026,17.815381584283518,-0.36623813241533937,0.5103362202644348,Mali
5027,5027,17.547446175127654,-0.34078535433663504,0.5583893060684204,Mali
5028,5028,17.279548624463448,-0.31575217954825524,0.5583893060684204,Mali
5029,5029,17.0116879588166,-0.2911353710684743,0.5098937749862671,Mali
5030,5030,16.743863201787022,-0.2669317619025113,0.6168491840362549,Mali
5031,5031,16.47607337412558,-0.2431382539263397,0.7903077006340027,Mali
5032,5032,16.20831749380776,-0.21975181680061767,0.8747064471244812,Mali
5033,5033,15.9405945761044,-0.19676948691402754,0.8520353436470032,Mali
5034,5034,15.672903633649574,-0.17418836635526372,1.0244965553283691,Mali
5035,5035,15.405243676505654,-0.1520056219130758,1.116044521331787,Mali
5036,5036,15.13761371222576,-0.13021848410365794,1.140442132949829,Mali
5037,5037,14.870012745913535,-0.1088242462247076,1.140442132949829,Burkina Faso
5038,5038,14.602439780280427,-0.08782026343567888,1.2232030630111694,Burkina Faso
5039,5039,14.334893815700536,-0.06720395186346165,1.3001350164413452,Burkina Faso
5040,5040,14.067373850263063,-0.046972787733021264,1.3703337907791138,Burkina Faso
5041,5041,13.79987887982247,-0.027124306522449352,1.4270821809768677,Burkina Faso
5042,5042,13.532407898046406,-0.007656102141795423,1.541736721992493,Burkina Faso
5043,5043,13.264959896461473,0.011434173864714816,1.6602251529693604,Burkina Faso
5044,5044,12.997533864496914,0.030148813093723408,1.8213864564895632,Burkina Faso
5045,5045,12.730128789526255,0.048490051035364315,1.96295964717865,Burkina Faso
5046,5046,12.462743656906946,0.06646006780410718,2.1319723129272456,Burkina Faso
5047,5047,12.195377450018162,0.0840609888481133,2.1319723129272456,Burkina Faso
5048,5048,11.928029150296714,0.10129488563770482,2.215498685836792,Burkina Faso
5049,5049,11.660697737271178,0.11816377633319528,2.3166093826293945,Burkina Faso
5050,5050,11.393382188594243,0.13466962643267333,2.4929816722869877,Burkina Faso
5051,5051,11.126081480073482,0.15081434939995858,2.646183729171753,Burkina Faso
5052,5052,10.85879458570038,0.1665998072732549,2.6946001052856445,Togo
5053,5053,10.59152047767783,0.18202781125476486,2.7642319202423096,Togo
5054,5054,10.324258126446123,0.19710012228169124,2.8194022178649902,Ghana
5055,5055,10.057006500707411,0.21181845157890986,3.0487911701202397,Ghana
5056,5056,9.789764567448746,0.2261844611936711,3.2901651859283447,Ghana
5057,5057,9.52253129196375,0.2401997645127012,3.3875420093536377,Ghana
5058,5058,9.25530563787292,0.25386592676186426,3.4280827045440674,Ghana
5059,5059,8.988086567142625,0.2671844654888079,3.562000274658203,Ghana
5060,5060,8.72087304010285,0.2801568510288576,3.5739073753356934,Ghana
5061,5061,8.453664015463737,0.292784506954359,3.573538064956665,Ghana
5062,5062,8.1864584503309,0.3050688105078407,3.5527021884918213,Ghana
5063,5063,7.919255300219637,0.3170110930190679,3.744509935379028,Ghana
5064,5064,7.652053519068043,0.32861264030649817,3.587831258773804,Ghana
5065,5065,7.384852059249005,0.3398746930630638,3.4476561546325684,Ghana
5066,5066,7.117649871581234,0.3507984472267762,3.4476561546325684,Ghana
5067,5067,6.850445905339233,0.3613850543360992,3.2521779537200928,Ghana
5068,5068,6.583239108262372,0.3716356218705858,3.047288179397583,Ghana
5069,5069,6.316028426562974,0.3815512135766791,2.4341557025909424,Ghana
5070,5070,6.048812804933539,0.3911328497790751,2.0712857246398926,None
5071,5071,35.108072564250705,-2.765342472912814,0.9587191939353944,None
5072,5072,34.835701372459226,-2.702632182812946,0.9587191939353944,Morocco
5073,5073,34.563419252892075,-2.640769590970492,0.7869803905487059,Morocco
5074,5074,34.291225800361524,-2.579742467860731,0.5747263431549072,Morocco
5075,5075,34.01912058780226,-2.5195388502617293,0.44154635071754456,Morocco
5076,5076,33.7471031670163,-2.4601470345722807,0.4225161075592041,Morocco
5077,5077,33.47517306939185,-2.4015555703319005,0.40382954478263855,Morocco
5078,5078,33.20332980659667,-2.343753253935806,0.4146127104759216,Morocco
5079,5079,32.93157287124709,-2.2867291225385515,0.4358286559581757,Morocco
5080,5080,32.65990173755362,-2.2304724481397957,0.4700790643692017,Morocco
5081,5081,32.38831586194381,-2.174972731846124,0.5005651712417603,Morocco
5082,5082,32.116814683663385,-2.1202196983031514,0.44386181235313416,Morocco
5083,5083,31.84539762535644,-2.0662032902921137,0.3637154996395111,Algeria
5084,5084,31.57406409362524,-2.0129136634856426,0.3612056076526642,Algeria
5085,5085,31.30281347957066,-1.9603411813573,0.3014715015888214,Algeria
5086,5086,31.03164515931375,-1.908476410240092,0.2257235497236252,Algeria
5087,5087,30.760558494499183,-1.857310114528776,0.16127389669418335,Algeria
5088,5088,30.489552832781268,-1.8068332520215655,0.1505497843027115,Algeria
5089,5089,30.218627508293082,-1.7570369693965309,0.14006909728050232,Algeria
5090,5090,29.94778184209931,-1.7079125978184244,0.1336163729429245,Algeria
5091,5091,29.677015142633486,-1.6594516486717956,0.11412061005830765,Algeria
5092,5092,29.406326706120073,-1.6116458094161912,0.0947451964020729,Algeria
5093,5093,29.135715816981893,-1.5644869395597112,0.08457621186971664,Algeria
5094,5094,28.865181748233667,-1.5179670667471357,0.07684866338968277,Algeria
5095,5095,28.59472376186166,-1.4720783829589086,0.07684866338968277,Algeria
5096,5096,28.32434110919057,-1.4268132408176375,0.08657541871070862,Algeria
5097,5097,28.05403303123744,-1.3821641499986297,0.08332753926515579,Algeria
5098,5098,27.78379875905356,-1.3381237737412446,0.0725424662232399,Algeria
5099,5099,27.51363751405449,-1.2946849254580364,0.0801159217953682,Algeria
5100,5100,27.243548508338684,-1.251840565438483,0.07974247634410858,Algeria
5101,5101,26.973530944995126,-1.209583797644575,0.07298293709754944,Algeria
5102,5102,26.703584018400363,-1.1679078665953335,0.08143152296543121,Algeria
5103,5103,26.433706914505173,-1.1268061543375836,0.0869109183549881,Algeria
5104,5104,26.163898811111487,-1.0862721775003958,0.07805473357439041,Algeria
5105,5105,25.89415887813955,-1.0462995844306355,0.08140677958726883,Algeria
5106,5106,25.624486277885946,-1.0068821524071867,0.08140677958726883,Algeria
5107,5107,25.354880165272608,-0.9680137849314776,0.09435251355171204,Algeria
5108,5108,25.08533968808723,-0.9296885090921292,0.11327433586120605,Algeria
5109,5109,24.81586398721522,-0.8919004730013724,0.11107869446277617,Algeria
5110,5110,24.546452196863733,-0.8546439433013097,0.10579392313957214,Algeria
5111,5111,24.277103444777737,-0.8179133027377748,0.1044471710920334,Algeria
5112,5112,24.00781685244864,-0.7817030477999705,0.10862859338521956,Algeria
5113,5113,23.73859153531547,-0.7460077864239164,0.11519693583250044,Algeria
5114,5114,23.469426602959164,-0.7108222357578013,0.10769668221473694,Algeria
5115,5115,23.20032115928991,-0.6761412199876007,0.12932342290878296,Algeria
5116,5116,22.93127430272786,-0.6419596682211002,0.12932342290878296,Algeria
5117,5117,22.6622851263776,-0.6082726124287451,0.12148384004831315,Algeria
5118,5118,22.393352718196176,-0.5750751854396293,0.14353008568286896,Algeria
5119,5119,22.12447616115545,-0.5423626189911865,0.16115209460258484,Mali
5120,5120,21.85565453339836,-0.5101302418309772,0.1461755782365799,Mali
5121,5121,21.586886908389772,-0.4783734778691234,0.1810896396636963,Mali
5122,5122,21.318172355061872,-0.4470878443800713,0.22686226665973666,Mali
5123,5123,21.049509937954216,-0.4162689502522586,0.26915353536605835,Mali
5124,5124,20.780898717348816,-0.3859124942843583,0.29834607243537903,Mali
5125,5125,20.51233774940022,-0.3560142635268893,0.323630154132843,Mali
5126,5126,20.243826086260892,-0.32657013166791704,0.3507394790649414,Mali
5127,5127,19.97536277620188,-0.2975760574616522,0.3620491921901703,Mali
5128,5128,19.706946863729147,-0.2690280831989064,0.400685042142868,Mali
5129,5129,19.438577389695478,-0.2409223332181153,0.3988285958766937,Mali
5130,5130,19.170253391408238,-0.21325501245598225,0.3895245492458344,Mali
5131,5131,18.901973902733047,-0.1860224050367016,0.4804275035858154,Mali
5132,5132,18.633737954193574,-0.1592208728987165,0.4681822657585144,Mali
5133,5133,18.365544573067442,-0.13284685445798566,0.5337773561477661,Mali
5134,5134,18.097392783478565,-0.10689686330700272,0.5032737255096436,Mali
5135,5135,17.829281606485765,-0.08136748694843636,0.4783798158168793,Mali
5136,5136,17.561210060168044,-0.05625538556265574,0.4783798158168793,Mali
5137,5137,17.293177159706463,-0.031557290808251086,0.5250999331474304,Mali
5138,5138,17.02518191746273,-0.007270004654731984,0.5632442831993103,Mali
5139,5139,16.75722334305475,0.016609601753445932,0.6706501245498657,Mali
5140,5140,16.48930044342897,0.04008458920217775,0.7805236577987671,Mali
5141,5141,16.22141222292988,0.06315795148322981,0.9107157588005066,Mali
5142,5142,15.953557683366634,0.08583261644059123,0.8360211849212646,Mali
5143,5143,15.685735824076849,0.1081114469883246,0.9648709297180176,Mali
5144,5144,15.417945641987712,0.12999724210079674,1.0388927459716797,Mali
5145,5145,15.150186131674564,0.15149273777565514,1.0911687612533572,Mali
5146,5146,14.882456285416826,0.17260060797041554,1.0911687612533572,Burkina Faso
5147,5147,14.614755093251572,0.1933234655131533,1.1529443264007568,Niger
5148,5148,14.347081543024675,0.21366386298790924,1.1902728080749512,Burkina Faso
5149,5149,14.079434620439685,0.2336242935954212,1.2549355030059814,Burkina Faso
5150,5150,13.81181330910442,0.2532071919896605,1.403125286102295,Burkina Faso
5151,5151,13.544216590575465,0.2724149350907915,1.555030107498169,Burkina Faso
5152,5152,13.276643444400484,0.2912498428749955,1.6799812316894531,Burkina Faso
5153,5153,13.009092848158605,0.3097141791417316,1.834781646728516,Burkina Faso
5154,5154,12.741563777498719,0.3278101522588075,2.0169801712036133,Burkina Faso
5155,5155,12.474055206175967,0.3455399158858949,2.157623291015625,Burkina Faso
5156,5156,12.206566106086298,0.3629055696767358,2.208254098892212,Burkina Faso
5157,5157,11.93909544729929,0.3799091599606652,2.2676055431365967,Burkina Faso
5158,5158,11.67164219808919,0.3965526804037468,2.403151035308838,Burkina Faso
5159,5159,11.404205324964297,0.4128380726499314,2.482924699783325,Burkina Faso
5160,5160,11.136783792694686,0.4287672269427534,2.6549203395843506,Burkina Faso
5161,5161,10.869376564338362,0.4443419827277728,2.7847554683685303,Togo
5162,5162,10.601982601265894,0.4595641292362034,2.953423261642456,Togo
5163,5163,10.33460086318351,0.4744354060502056,3.00998854637146,Togo
5164,5164,10.067230308154835,0.4889575036498848,3.275243043899536,Togo
5165,5165,9.79986989262115,0.5031320639425833,3.275243043899536,Togo
5166,5166,9.532518571420358,0.5169606807747644,3.4728264808654785,Togo
5167,5167,9.265175297804628,0.5304449004265808,3.4542245864868164,Togo
5168,5168,8.99783902345675,0.5435862220896491,3.498889923095703,Togo
5169,5169,8.730508698505293,0.5563860983282065,3.479335069656372,Togo
5170,5170,8.463183271538568,0.5688459355239202,3.5033190250396733,Ghana
5171,5171,8.195861689617441,0.5809670943046097,3.4460320472717285,Ghana
5172,5172,7.928542898287038,0.5927508899571922,3.86152720451355,Ghana
5173,5173,7.661225841587372,0.6041985928249614,3.68669867515564,Togo
5174,5174,7.393909462062948,0.6153114286896014,3.68669867515564,Ghana
5175,5175,7.126592700771344,0.6260905791379172,3.55019211769104,Togo
5176,5176,6.859274497290842,0.6365371819138201,3.2514514923095703,Togo
5177,5177,6.591953789727112,0.6466523312553905,3.002093315124512,Ghana
5178,5178,6.324629514719009,0.6564370782175257,2.277340650558472,Ghana
5179,5179,6.057300607443465,0.6658924309801425,2.045736312866211,Ghana
5180,5180,35.132819728253665,-2.444485265391458,0.9999380707740784,None
5181,5181,34.86022268547176,-2.382605896433608,0.9390017986297609,Morocco
5182,5182,34.587717060687325,-2.3215636362933654,0.7956544756889343,Morocco
5183,5183,34.3153024073408,-2.2613463869580315,0.6347806453704834,Morocco
5184,5184,34.042978257833646,-2.2019423143442567,0.5265451669692993,Morocco
5185,5185,33.77074412425212,-2.143339841657695,0.4914548397064209,Morocco
5186,5186,33.49859949906531,-2.0855276429538336,0.4587889015674591,Morocco
5187,5187,33.22654385579847,-2.0284946368934573,0.4592797160148621,Morocco
5188,5188,32.95457664968246,-1.9722299806859211,0.4846519231796265,Morocco
5189,5189,32.682697318280404,-1.9167230642140265,0.4692743122577667,Morocco
5190,5190,32.410905282092074,-1.8619635043343403,0.5010923147201538,Morocco
5191,5191,32.139199945137165,-1.8079411393470588,0.4368836283683777,Morocco
5192,5192,31.86758069551787,-1.7546460236298116,0.4368836283683777,Algeria
5193,5193,31.59604690596198,-1.7020684224299771,0.34981998801231384,Algeria
5194,5194,31.32459793434664,-1.6501988068101001,0.299558162689209,Algeria
5195,5195,31.05323312420401,-1.5990278487417064,0.2188713103532791,Algeria
5196,5196,30.78195180520904,-1.5485464163421934,0.17481984198093414,Algeria
5197,5197,30.510753293650378,-1.4987455692505955,0.14833438396453855,Algeria
5198,5198,30.239636892884704,-1.4496165541373496,0.13359494507312775,Algeria
5199,5199,29.96860189377529,-1.4011508003439,0.12832863628864288,Algeria
5200,5200,29.69764757511522,-1.3533399156479105,0.10721438378095627,Algeria
5201,5201,29.42677320403585,-1.3061756821500476,0.09450192749500276,Algeria
5202,5202,29.15597803640119,-1.259650052278517,0.08085006475448607,Algeria
5203,5203,28.885261317188267,-1.2137551449074242,0.08100774139165877,Algeria
5204,5204,28.61462228085464,-1.168483241585612,0.08203479647636414,Algeria
5205,5205,28.34406015169268,-1.1238267828722803,0.08485579490661621,Algeria
5206,5206,28.073574144171943,-1.0797783647761459,0.08187588304281235,Algeria
5207,5207,27.80316346326927,-1.036330735294782,0.07444464415311812,Algeria
5208,5208,27.532827304787716,-0.9934767910512882,0.07986314594745636,Algeria
5209,5209,27.262564855664092,-0.9512095740248752,0.07662161439657211,Algeria
5210,5210,26.992375294265965,-0.909522268372901,0.08679782599210739,Algeria
5211,5211,26.722257790678306,-0.8684081973411498,0.09814003109931946,Algeria
5212,5212,26.452211506979932,-0.8278608202599517,0.09196926653385162,Algeria
5213,5213,26.182235597510648,-0.7878737296234303,0.0862249806523323,Algeria
5214,5214,25.91232920912869,-0.7484406482492908,0.0862249806523323,Algeria
5215,5215,25.642491481459388,-0.7095554265168319,0.09164190292358397,Algeria
5216,5216,25.372721547135054,-0.6712120396807801,0.11185842752456664,Algeria
5217,5217,25.10301853202641,-0.6334045852586739,0.12557770311832428,Algeria
5218,5218,24.83338155546593,-0.5961272804896518,0.11029323190450667,Algeria
5219,5219,24.56380973046331,-0.5593744598624952,0.10766568034887314,Algeria
5220,5220,24.294302163913265,-0.5231405727109054,0.10942309349775314,Algeria
5221,5221,24.024857956796094,-0.4874201808740831,0.11833322793245316,Algeria
5222,5222,23.755476204371057,-0.4522079564205649,0.11110573261976242,Algeria
5223,5223,23.48615599636287,-0.41749867943372426,0.1281147599220276,Algeria
5224,5224,23.216896417141598,-0.3832872358569199,0.13081017136573792,Algeria
5225,5225,22.94769654589609,-0.3495686153967091,0.1291368454694748,Algeria
5226,5226,22.678555456801227,-0.31633790948247986,0.12550663948059082,Algeria
5227,5227,22.409472219179047,-0.2835903092807965,0.1285012513399124,Algeria
5228,5228,22.140445897654253,-0.2513211037630213,0.16145290434360504,Algeria
5229,5229,21.871475552303853,-0.2195256778246748,0.1461755782365799,Mali
5230,5230,21.60256023880153,-0.18819951045505867,0.1846798062324524,Mali
5231,5231,21.33369900855662,-0.15733817295579813,0.25209352374076843,Mali
5232,5232,21.064890908848106,-0.1269373272069118,0.29530277848243713,Mali
5233,5233,20.79613498295349,-0.09699272397912673,0.31701672077178955,Mali
5234,5234,20.527430270273108,-0.06750020129120445,0.3473604023456573,Mali
5235,5235,20.25877580644962,-0.038455682810926865,0.393146812915802,Mali
5236,5236,19.99017062348315,-0.009855176298777468,0.3872960507869721,Mali
5237,5237,19.72161374984194,0.018305227907039368,0.3793172836303711,Mali
5238,5238,19.453104210569013,0.04602935836522135,0.3988285958766937,Mali
5239,5239,19.184641027384547,0.07332096396667934,0.4109955132007599,Mali
5240,5240,18.916223218784467,0.10018371533171376,0.4441467523574829,Mali
5241,5241,18.647849800135102,0.12662120616988612,0.44435688853263855,Mali
5242,5242,18.379519783764252,0.15263695460363236,0.5149179697036743,Mali
5243,5243,18.111232179048567,0.1782344044566101,0.4673887491226196,Mali
5244,5244,17.842985992497585,0.2034169265075528,0.4878911674022674,Mali
5245,5245,17.574780227834243,0.22818781971057545,0.4878911674022674,Mali
5246,5246,17.306613886072277,0.2525503123828318,0.5075732469558716,Mali
5247,5247,17.038485965590382,0.27650756336023913,0.5788877606391907,Mali
5248,5248,16.770395462203375,0.3000626631220933,0.710749089717865,Mali
5249,5249,16.502341369230347,0.3232186348854122,0.831990122795105,Mali
5250,5250,16.234322677559913,0.3459784356696419,0.91276615858078,Mali
5251,5251,15.966338375712807,0.3683449573325036,0.8290067315101624,Mali
5252,5252,15.698387449901652,0.3903210275776717,0.9305269718170166,Mali
5253,5253,15.430468884088144,0.4119094109349298,1.0086328983306885,Mali
5254,5254,15.162581660037775,0.4331128097134774,1.0086328983306885,Mali
5255,5255,14.894724757372007,0.4539338649290111,1.1177525520324707,Niger
5256,5256,14.626897153618131,0.4743751572051321,1.125094652175903,Niger
5257,5257,14.359097824256766,0.4944392076498176,1.1808332204818726,Niger
5258,5258,14.09132574276719,0.5141284787072821,1.2499778270721436,Niger
5259,5259,13.823579880670446,0.5334453749860399,1.4073156118392944,Burkina Faso
5260,5260,13.555859207570364,0.5523922440634953,1.555030107498169,Burkina Faso
5261,5261,13.288162691192555,0.570971377267705,1.643343806266785,Burkina Faso
5262,5262,13.020489297421431,0.5891850104367142,1.7861018180847168,Burkina Faso
5263,5263,12.752837990335307,0.6070353246560001,2.0050745010375977,Burkina Faso
5264,5264,12.485207732239642,0.6245244469745004,2.213376760482788,Burkina Faso
5265,5265,12.217597483698487,0.6416544510996056,2.2827188968658447,Burkina Faso
5266,5266,11.950006203564213,0.658427358071609,2.2834093570709233,Burkina Faso
5267,5267,11.682432849005508,0.6748451369180162,2.407036781311035,Burkina Faso
5268,5268,11.414876375533789,0.6909097052880722,2.5175657272338867,Burkina Faso
5269,5269,11.147335737027957,0.706622930068005,2.7020297050476074,Burkina Faso
5270,5270,10.879809885757707,0.7219866279772174,2.8814055919647217,Togo
5271,5271,10.612297772405286,0.7370025661458972,3.026711225509644,Togo
5272,5272,10.344798346085787,0.7516724626743285,3.122821807861328,Togo
5273,5273,10.077310554366155,0.7659979871743327,3.361650228500366,Togo
5274,5274,9.80983334328269,0.7799807612930166,3.361650228500366,Togo
5275,5275,9.542365657357374,0.7936223592192891,3.4728264808654785,Togo
5276,5276,9.274906439612844,0.8069243081733514,3.4542245864868164,Togo
5277,5277,9.007454631586171,0.8198880888794609,3.3899083137512207,Togo
5278,5278,8.740009173341434,0.8325151360223473,3.3945469856262207,Togo
5279,5279,8.472569003481173,0.844806838687322,3.3699753284454346,Togo
5280,5280,8.205133059156674,0.8567645407846719,3.3450288772583012,Togo
5281,5281,7.937700276077219,0.8683895414581956,3.517861604690552,Togo
5282,5282,7.670269588518297,0.8796830954784661,3.41499662399292,Togo
5283,5283,7.402839929328786,0.8906464136208365,3.41499662399292,Togo
5284,5284,7.1354102299371425,0.9012806630284399,3.25706148147583,Togo
5285,5285,6.8679794203567095,0.9115869675604924,3.153570890426636,Togo
5286,5286,6.600546429190068,0.9215664081259516,2.9623689651489262,Togo
5287,5287,6.333110183632514,0.9312200230028002,2.267777442932129,Ghana
5288,5288,34.88439683623605,-2.0625948608774447,1.063903570175171,Morocco
5289,5289,34.61167076861112,-2.002375027665824,0.9095349311828612,Morocco
5290,5290,34.33903794853514,-1.9429696945931083,0.6515346169471741,Morocco
5291,5291,34.06649786830678,-1.884367158259252,0.5221207737922668,Morocco
5292,5292,33.794050000720645,-1.8265559701712333,0.4775015413761139,Morocco
5293,5293,33.521693799744504,-1.7695249303466944,0.4732035398483277,Morocco
5294,5294,33.24942870117264,-1.7132630811114848,0.4511285126209259,Morocco
5295,5295,32.977254123256,-1.657759701084368,0.5140491127967834,Morocco
5296,5296,32.70516946730981,-1.6030042993426146,0.4821208417415619,Morocco
5297,5297,32.433174118299604,-1.5489866097622416,0.480401486158371,Morocco
5298,5298,32.161267445406686,-1.4956965855273052,0.480401486158371,Morocco
5299,5299,31.88944880257348,-1.443124393802205,0.4168083369731903,Algeria
5300,5300,31.617717529029452,-1.3912604105619524,0.3351984024047852,Algeria
